,Age,Gender,Country,Academic_Level,Most_Used_Platform,Purpose_Of_Use,Avg_Daily_Usage_Hours,Daily_Unlocks,Study_Hours,Physical_Activity_Hours,Sleep_Hours_Per_Night,Stress_Level,Mental_Health_Score
3954,18,Male,Other,High School,Twitter,News,5.6,207,1.7,1.9,6.2,Very High,6.5
3955,22,Female,Other,Undergraduate,LinkedIn,Education,1.6,87,7.4,2.7,7.3,Medium,7.6
3956,21,Female,USA,Undergraduate,Facebook,Networking,3.9,123,4.7,3.0,7.6,Medium,8.3
3957,20,Female,Other,Undergraduate,Snapchat,Entertainment,4.3,160,2.3,2.2,6.2,High,6.7
3958,24,Female,Other,Graduate,YouTube,Education,7.6,225,1.1,1.3,5.6,Very High,5.5
3959,24,Female,India,Graduate,Snapchat,Entertainment,2.8,117,4.6,2.0,7.4,Medium,7.4
3960,19,Female,Other,Undergraduate,LinkedIn,Education,4.7,169,3.7,1.8,7.0,High,6.4
3961,22,Male,Mexico,Undergraduate,WhatsApp,News,6.2,212,1.3,0.8,5.9,Very High,6.2
3962,22,Male,Bangladesh,Undergraduate,Facebook,Networking,4.1,147,2.6,2.0,7.3,Medium,5.0
3963,19,Female,Maldives,Undergraduate,Instagram,Entertainment,4.7,183,2.8,2.1,5.7,High,6.1
3964,22,Female,Denmark,Undergraduate,Twitter,News,4.7,162,3.8,2.0,7.3,High,7.2
3965,19,Female,USA,Undergraduate,Instagram,Entertainment,8.6,257,1.3,0.3,3.7,Very High,5.3
3966,18,Male,Other,High School,Instagram,Entertainment,7.0,219,1.3,1.6,5.5,Very High,4.7
3967,24,Female,Other,Graduate,Instagram,Entertainment,3.8,152,5.9,2.1,8.6,Medium,8.8
3968,19,Female,Switzerland,Undergraduate,Instagram,Entertainment,3.0,106,3.8,1.1,8.2,Medium,8.1
3969,20,Male,Canada,Undergraduate,LinkedIn,Education,4.1,156,4.3,2.3,6.9,Medium,6.6
3970,23,Male,India,Graduate,Instagram,Entertainment,3.9,149,5.1,2.0,6.4,Medium,6.5
3971,22,Male,Other,Undergraduate,Snapchat,Entertainment,7.5,243,1.0,1.1,5.6,Very High,6.0
3972,22,Male,Other,Undergraduate,Facebook,Networking,4.0,161,3.7,1.6,6.2,Medium,6.1
3973,21,Male,India,Undergraduate,Facebook,Networking,4.9,157,3.2,1.5,8.8,Medium,7.1
3974,21,Male,Pakistan,Undergraduate,Instagram,Entertainment,4.8,151,2.6,1.3,6.6,Medium,5.2
3975,20,Female,Other,Undergraduate,TikTok,Entertainment,5.1,172,1.7,2.0,7.0,Medium,6.7
3976,24,Female,USA,Graduate,LinkedIn,Education,3.6,124,4.9,1.0,7.1,Medium,7.0
3977,20,Female,Netherlands,Undergraduate,Instagram,Entertainment,3.6,131,5.6,2.6,8.6,Medium,7.5
3978,19,Male,India,Undergraduate,Facebook,Networking,5.7,187,2.8,0.9,7.2,Very High,6.4
3979,19,Female,Other,Undergraduate,YouTube,Education,8.2,250,0.7,1.7,5.9,Very High,4.7
3980,21,Male,Pakistan,Undergraduate,Instagram,Entertainment,3.4,142,5.0,2.5,8.2,Medium,4.9
3981,20,Female,France,Undergraduate,Instagram,Entertainment,4.4,142,4.2,1.9,8.0,Medium,6.8
3982,22,Male,Other,Undergraduate,Twitter,News,2.3,100,5.2,2.4,7.9,Medium,7.2
3983,20,Female,USA,Undergraduate,TikTok,Entertainment,8.5,247,0.8,0.9,4.3,Very High,4.9
3984,22,Male,Turkey,Undergraduate,TikTok,Entertainment,4.2,134,3.7,2.0,8.0,Medium,6.3
3985,21,Male,Russia,Undergraduate,YouTube,Education,3.5,142,6.7,1.1,6.7,High,6.9
3986,19,Male,Lebanon,Undergraduate,YouTube,Education,5.9,172,1.0,2.0,5.2,Very High,5.0
3987,22,Male,Mexico,Undergraduate,WhatsApp,News,5.6,197,2.0,0.2,6.5,High,6.1
3988,18,Male,Other,High School,Twitter,News,1.6,98,5.9,3.6,7.7,Low,8.0
3989,19,Female,Russia,Undergraduate,Instagram,Entertainment,6.8,204,1.0,1.4,5.8,Very High,3.8
3990,23,Female,Other,Graduate,Snapchat,Entertainment,5.7,171,1.7,2.1,6.9,High,6.1
3991,24,Female,Other,Graduate,YouTube,Education,7.3,242,0.8,1.5,5.0,Very High,4.7
3992,21,Female,Canada,Undergraduate,Instagram,Entertainment,3.4,126,6.0,2.9,7.4,Low,7.1
3993,22,Male,Nepal,Undergraduate,Facebook,Networking,3.8,142,4.1,1.9,8.3,Low,6.9
3994,23,Male,India,Graduate,Instagram,Entertainment,2.0,81,4.5,2.5,7.9,Low,7.0
3995,21,Male,USA,Undergraduate,YouTube,Education,6.9,237,0.8,0.6,6.0,Very High,4.8
3996,23,Male,Other,Graduate,Instagram,Entertainment,3.7,121,4.4,2.5,6.4,Medium,6.9
3997,19,Female,Japan,Undergraduate,LINE,Entertainment,3.0,134,4.3,2.2,8.4,Low,7.9
3998,21,Male,Australia,Undergraduate,TikTok,Entertainment,7.4,225,0.8,1.5,4.6,Very High,5.9
3999,22,Male,Germany,Undergraduate,Facebook,Networking,3.7,113,4.4,2.2,8.4,Medium,7.8
4000,20,Female,Italy,Undergraduate,TikTok,Entertainment,4.6,166,3.4,1.4,7.5,Medium,6.6
4001,19,Female,Other,Undergraduate,Instagram,Entertainment,3.2,130,5.5,2.0,7.9,Medium,7.7
4002,23,Male,India,Graduate,TikTok,Entertainment,1.9,113,5.8,2.6,7.2,Medium,8.9
4003,22,Male,India,Undergraduate,WhatsApp,Education,6.5,210,0.7,1.9,5.6,High,4.9
4004,19,Female,Other,Undergraduate,LinkedIn,Education,3.6,120,4.2,1.5,6.2,Medium,6.5
4005,23,Female,Other,Graduate,YouTube,Education,7.4,220,1.0,1.0,5.3,Very High,4.2
4006,24,Male,Australia,Graduate,Snapchat,Entertainment,4.1,131,4.0,2.8,8.5,Medium,8.7
4007,22,Male,Russia,Undergraduate,VKontakte,Education,3.8,139,2.7,2.2,8.0,Medium,7.4
4008,19,Female,Sri Lanka,Undergraduate,Facebook,Networking,5.2,152,2.4,1.4,7.0,Medium,6.8
4009,21,Female,India,Undergraduate,Instagram,Entertainment,5.3,171,2.6,1.6,5.2,High,6.0
4010,18,Female,Other,High School,YouTube,Education,2.1,89,5.8,1.9,7.8,Low,8.2
4011,23,Female,Other,Graduate,TikTok,Entertainment,3.1,124,4.5,2.7,7.7,Medium,9.1
4012,21,Male,India,Undergraduate,Facebook,Networking,4.7,157,3.0,1.8,8.9,Medium,6.8
4013,19,Male,Other,Undergraduate,YouTube,Education,3.4,136,4.6,1.9,8.7,Low,7.3
4014,19,Female,Norway,Undergraduate,Instagram,Entertainment,5.2,154,3.7,2.3,5.7,High,5.0
4015,19,Female,Brazil,Undergraduate,WhatsApp,Entertainment,5.9,184,1.2,1.9,6.7,High,6.2
4016,23,Female,India,Graduate,Snapchat,Entertainment,1.1,74,5.7,3.0,7.3,Low,7.2
4017,22,Male,Mexico,Undergraduate,WhatsApp,Education,7.3,212,0.8,0.6,4.8,Very High,6.3
4018,22,Male,France,Undergraduate,Facebook,Networking,4.4,165,1.8,2.1,7.0,High,7.2
4019,21,Male,USA,Undergraduate,Facebook,Networking,6.9,203,0.9,0.8,5.7,Very High,5.5
4020,19,Female,Other,Undergraduate,LinkedIn,Education,5.0,151,2.1,2.7,6.7,High,6.8
4021,22,Female,Other,Undergraduate,TikTok,Entertainment,7.3,242,2.3,1.3,4.9,Very High,6.1
4022,21,Female,India,Undergraduate,Instagram,Entertainment,5.8,189,2.4,1.3,5.6,High,5.8
4023,24,Female,Other,Graduate,Twitter,News,3.0,115,5.2,2.3,7.1,Medium,8.0
4024,23,Male,India,Graduate,Instagram,Entertainment,2.1,81,5.0,2.9,7.9,Low,6.7
4025,24,Female,Canada,Graduate,TikTok,Entertainment,5.4,201,2.2,0.6,6.8,High,6.2
4026,19,Male,Nepal,Undergraduate,TikTok,Entertainment,4.1,128,3.4,1.7,8.4,High,6.9
4027,22,Male,France,Undergraduate,Facebook,Networking,4.6,165,2.3,1.8,7.5,High,6.9
4028,22,Male,Germany,Undergraduate,Facebook,Networking,4.1,138,4.4,2.5,7.5,Medium,7.8
4029,23,Female,USA,Graduate,YouTube,Education,7.7,255,0.9,1.0,4.9,Very High,6.2
4030,20,Male,Canada,Undergraduate,LinkedIn,Education,4.3,156,3.9,2.9,6.4,Medium,6.6
4031,20,Female,Ireland,Undergraduate,TikTok,Entertainment,4.0,135,3.7,2.4,7.8,Medium,6.9
4032,21,Male,Canada,Undergraduate,Facebook,Networking,5.6,200,3.5,1.4,6.2,High,6.3
4033,20,Male,Other,Undergraduate,Instagram,Entertainment,5.2,183,2.4,1.1,6.8,Very High,6.9
4034,21,Male,India,Undergraduate,WhatsApp,News,6.9,224,3.3,1.4,6.0,Very High,5.3
4035,21,Female,Canada,Undergraduate,Twitter,News,7.7,219,1.0,0.7,5.4,Very High,4.6
4036,22,Male,Other,Undergraduate,Instagram,Entertainment,1.9,101,6.9,2.2,7.2,Medium,8.1
4037,21,Male,Finland,Undergraduate,Instagram,Entertainment,4.5,140,2.7,1.6,7.4,Medium,6.9
4038,19,Female,USA,Undergraduate,Facebook,Networking,6.1,211,2.0,1.6,4.5,Very High,4.2
4039,19,Female,UAE,Undergraduate,Instagram,Entertainment,6.7,221,1.2,2.5,5.8,High,5.1
4040,22,Male,Turkey,Undergraduate,TikTok,Entertainment,4.2,142,4.3,2.5,8.6,Medium,6.2
4041,20,Female,Mexico,Undergraduate,Facebook,Networking,6.2,197,1.4,2.2,6.1,Very High,4.8
4042,20,Female,India,Undergraduate,TikTok,Entertainment,7.5,210,1.0,1.7,5.6,Very High,3.9
4043,18,Male,Other,High School,Snapchat,Entertainment,7.6,241,2.1,1.4,4.7,Very High,4.8
4044,20,Female,France,Undergraduate,Instagram,Entertainment,2.6,104,5.4,2.2,9.2,Low,7.0
4045,18,Male,USA,High School,Facebook,Networking,4.2,166,4.0,1.5,7.2,Medium,6.2
4046,22,Male,Other,Undergraduate,Facebook,Networking,1.9,84,5.7,2.8,8.2,Low,8.6
4047,20,Female,Switzerland,Undergraduate,Instagram,Entertainment,3.6,133,2.0,2.2,8.8,Medium,7.7
4048,21,Female,UK,Undergraduate,Twitter,News,6.1,191,1.6,1.4,6.5,Very High,4.9
4049,21,Female,Other,Undergraduate,Instagram,Entertainment,4.4,143,3.7,1.2,6.8,High,6.8
4050,18,Male,UK,High School,LinkedIn,Education,7.2,245,1.0,1.1,5.1,Very High,4.1
4051,24,Female,Poland,Graduate,TikTok,Entertainment,6.4,184,2.6,1.4,6.4,High,5.1
4052,20,Female,Spain,Undergraduate,TikTok,Entertainment,4.3,169,2.5,1.7,7.2,High,6.0
4053,18,Male,Other,High School,TikTok,Entertainment,6.0,203,1.3,2.0,5.7,Very High,4.9
4054,18,Female,Other,High School,LinkedIn,Education,5.8,204,1.6,1.2,6.0,High,5.0
4055,23,Male,Germany,Graduate,TikTok,Entertainment,3.4,106,5.7,2.8,9.0,Low,8.1
4056,22,Male,Other,Undergraduate,Snapchat,Entertainment,7.6,243,0.5,1.4,6.0,Very High,5.8
4057,23,Male,Other,Graduate,Snapchat,Entertainment,6.5,214,0.8,2.1,5.9,Very High,5.3
4058,21,Male,Other,Undergraduate,YouTube,Education,5.8,200,2.0,0.0,7.4,High,6.2
4059,21,Male,Other,Undergraduate,Snapchat,Entertainment,8.3,262,1.0,1.3,4.5,Very High,5.4
4060,21,Male,India,Undergraduate,Facebook,Networking,7.6,247,0.8,1.3,5.9,Very High,4.8
4061,19,Female,Other,Undergraduate,Twitter,News,5.7,191,3.7,0.7,5.5,Very High,5.2
4062,22,Male,Other,Undergraduate,Facebook,Networking,4.2,161,3.9,2.2,6.9,Medium,6.2
4063,24,Male,Other,Graduate,LinkedIn,Education,4.2,137,2.3,1.5,7.7,High,6.9
4064,23,Female,Other,Graduate,Instagram,Entertainment,7.2,233,1.1,1.5,6.2,Very High,5.3
4065,21,Male,Canada,Undergraduate,YouTube,Education,3.7,151,4.2,1.8,6.4,Medium,5.7
4066,24,Male,China,Graduate,WeChat,News,5.6,176,1.1,1.5,7.1,High,5.9
4067,19,Male,Other,Undergraduate,TikTok,Entertainment,4.3,165,4.7,2.2,7.1,High,6.1
4068,22,Male,Poland,Undergraduate,Facebook,Networking,3.6,151,4.5,2.2,8.0,Medium,7.3
4069,18,Male,Other,High School,Snapchat,Entertainment,6.2,208,1.1,1.3,5.6,Very High,4.4
4070,22,Male,Other,Undergraduate,TikTok,Entertainment,1.8,71,6.4,2.7,8.0,Low,8.7
4071,21,Male,Denmark,Undergraduate,Facebook,Networking,3.3,116,5.9,2.4,8.5,Medium,8.2
4072,24,Male,China,Graduate,WeChat,Entertainment,5.6,188,2.2,0.9,6.7,High,6.2
4073,20,Female,USA,Undergraduate,TikTok,Entertainment,7.9,240,0.9,1.0,4.4,Very High,5.3
4074,20,Male,Australia,Undergraduate,Snapchat,Entertainment,5.7,182,1.4,1.4,5.9,Very High,5.1
4075,19,Female,India,Undergraduate,Facebook,Networking,5.8,193,1.5,1.0,7.6,High,6.8
4076,20,Female,India,Undergraduate,Instagram,Entertainment,5.3,192,3.8,2.2,5.6,High,5.8
4077,23,Female,USA,Graduate,Instagram,Entertainment,3.7,148,4.9,1.4,7.6,Medium,7.3
4078,20,Female,Nepal,Undergraduate,TikTok,Entertainment,5.3,188,2.4,1.7,5.6,High,5.8
4079,23,Male,Australia,Graduate,YouTube,Education,3.4,111,4.7,3.2,9.0,Medium,8.0
4080,21,Female,Other,Undergraduate,YouTube,Education,4.6,138,3.7,3.0,6.1,High,6.4
4081,24,Female,Other,Graduate,TikTok,Entertainment,6.2,202,1.9,1.4,5.0,High,5.8
4082,19,Female,Bangladesh,Undergraduate,Instagram,Entertainment,5.1,168,3.5,0.8,5.8,High,4.9
4083,19,Female,USA,Undergraduate,Instagram,Entertainment,7.1,213,1.2,1.2,5.6,Very High,4.2
4084,19,Female,Netherlands,Undergraduate,Instagram,Entertainment,3.6,132,4.9,2.4,8.7,Low,8.2
4085,23,Female,Other,Graduate,LinkedIn,Education,1.4,73,7.1,2.5,8.7,Low,7.6
4086,20,Female,Nepal,Undergraduate,TikTok,Entertainment,5.4,199,1.7,1.1,6.0,High,6.1
4087,20,Male,Other,Undergraduate,Twitter,News,8.4,233,0.9,1.2,4.6,Very High,5.1
4088,20,Female,Switzerland,Undergraduate,Instagram,Entertainment,3.6,150,5.1,2.2,8.4,Low,8.0
4089,19,Female,USA,Undergraduate,Instagram,Entertainment,6.4,208,2.1,2.2,5.8,High,5.1
4090,19,Male,Other,Undergraduate,YouTube,Education,3.3,136,5.0,1.7,8.9,Low,7.4
4091,21,Male,Italy,Undergraduate,TikTok,Entertainment,5.2,155,2.8,1.4,7.1,High,4.7
4092,21,Male,Italy,Undergraduate,Instagram,Entertainment,5.7,167,3.1,1.5,6.5,High,5.2
4093,19,Female,India,Undergraduate,WhatsApp,Education,6.7,231,0.9,1.8,6.1,Very High,5.3
4094,21,Male,Denmark,Undergraduate,Facebook,Networking,3.5,127,4.5,1.6,6.8,Medium,7.1
4095,21,Male,Other,Undergraduate,LinkedIn,Education,8.4,236,0.7,1.1,5.6,Very High,5.2
4096,21,Male,Mexico,Undergraduate,WhatsApp,Entertainment,6.8,196,1.8,1.2,5.6,Very High,5.7
4097,20,Female,Brazil,Undergraduate,Instagram,Entertainment,6.0,211,2.4,1.3,6.2,Very High,6.1
4098,22,Male,Other,Undergraduate,Facebook,Networking,6.4,190,3.6,1.8,5.8,Very High,5.7
4099,22,Male,India,Undergraduate,Twitter,News,5.6,182,1.8,0.8,7.2,High,6.8
4100,23,Male,Australia,Graduate,YouTube,Education,3.5,149,6.0,2.4,8.7,Medium,7.9
4101,22,Female,Other,Undergraduate,YouTube,Education,6.0,202,1.7,2.6,5.8,Very High,4.6
4102,19,Male,Nepal,Undergraduate,TikTok,Entertainment,4.0,142,2.9,2.6,8.7,Medium,7.0
4103,22,Male,Other,Undergraduate,Snapchat,Entertainment,6.5,226,1.2,2.2,5.3,Very High,5.5
4104,20,Male,Other,Undergraduate,TikTok,Entertainment,3.7,123,5.0,2.8,7.8,High,7.8
4105,22,Female,Other,Undergraduate,Instagram,Entertainment,7.9,257,0.9,0.8,4.8,Very High,3.9
4106,24,Male,Other,Graduate,LinkedIn,Education,3.4,131,3.8,1.8,7.1,Medium,8.6
4107,19,Male,Andorra,Undergraduate,TikTok,Entertainment,5.7,187,3.6,1.7,5.1,High,5.4
4108,19,Female,USA,Undergraduate,Facebook,Networking,6.0,207,2.5,0.6,5.1,High,4.4
4109,19,Female,Norway,Undergraduate,Instagram,Entertainment,4.7,154,4.0,2.5,5.3,High,5.0
4110,21,Male,Other,Undergraduate,Twitter,News,3.6,132,5.7,0.9,7.7,Low,8.8
4111,18,Female,Other,High School,Snapchat,Entertainment,3.8,149,2.9,2.7,6.0,Medium,6.6
4112,20,Female,Morocco,Undergraduate,TikTok,Entertainment,4.2,140,4.0,2.1,5.5,High,6.1
4113,22,Male,Turkey,Undergraduate,TikTok,Entertainment,4.1,155,5.2,2.1,8.5,Medium,6.0
4114,22,Male,Russia,Undergraduate,VKontakte,News,4.4,154,2.7,1.6,7.6,Very High,7.1
4115,21,Male,Pakistan,Undergraduate,Instagram,Entertainment,4.2,139,4.2,1.9,6.9,High,5.0
4116,19,Female,USA,Undergraduate,TikTok,Entertainment,7.2,233,1.5,0.0,5.3,Very High,4.0
4117,20,Female,Other,Undergraduate,YouTube,Education,3.4,146,5.2,1.8,7.2,Low,6.8
4118,22,Male,Maldives,Undergraduate,TikTok,Entertainment,4.6,145,2.0,1.6,4.1,High,5.9
4119,22,Female,USA,Undergraduate,LinkedIn,Education,4.3,143,3.5,2.5,6.6,High,6.7
4120,19,Male,Bangladesh,Undergraduate,TikTok,Entertainment,4.5,140,4.7,2.0,7.5,Medium,4.9
4121,22,Male,India,Undergraduate,WhatsApp,Education,7.2,214,1.7,1.4,5.1,Very High,5.1
4122,24,Female,Other,Graduate,YouTube,Education,2.1,94,6.1,2.1,9.0,Low,8.4
4123,22,Male,Poland,Undergraduate,Facebook,Networking,3.7,145,3.8,2.4,8.1,High,7.3
4124,19,Female,USA,Undergraduate,Instagram,Entertainment,6.7,213,1.2,1.6,6.0,Very High,3.7
4125,19,Female,Costa Rica,Undergraduate,Instagram,Entertainment,6.0,180,3.1,1.0,5.5,Very High,4.9
4126,22,Male,USA,Undergraduate,LinkedIn,Education,5.6,204,3.2,0.7,6.5,Medium,6.5
4127,18,Male,Other,High School,Twitter,News,7.3,219,0.8,1.6,5.2,Very High,4.6
4128,20,Female,Spain,Undergraduate,Instagram,Entertainment,6.4,197,2.9,1.0,7.1,Very High,5.0
4129,21,Female,Denmark,Undergraduate,Twitter,News,4.7,177,2.9,2.1,7.1,Medium,7.2
4130,24,Male,USA,Graduate,Facebook,Networking,5.1,155,3.8,1.8,7.2,High,6.3
4131,24,Male,Other,Graduate,Instagram,Entertainment,2.2,114,4.5,1.5,7.0,Low,7.3
4132,20,Female,Other,Undergraduate,YouTube,Education,2.7,107,5.2,2.8,7.8,Low,7.5
4133,21,Male,Other,Undergraduate,Twitter,News,4.9,152,3.3,2.1,6.5,Medium,7.1
4134,18,Male,Australia,High School,Twitter,News,4.0,154,4.8,2.0,7.6,Medium,6.5
4135,20,Female,Australia,Undergraduate,Instagram,Entertainment,4.5,165,3.7,1.2,7.1,Medium,7.1
4136,18,Female,Czech Republic,High School,Snapchat,Entertainment,5.9,195,3.4,1.6,5.1,Very High,3.8
4137,22,Male,India,Undergraduate,Twitter,News,2.3,83,5.4,2.3,7.0,Low,7.9
4138,22,Female,Other,Undergraduate,LinkedIn,Education,8.0,246,1.0,1.3,5.6,Very High,5.5
4139,18,Male,Germany,High School,YouTube,Education,6.2,215,2.1,1.0,4.9,Very High,5.0
4140,20,Female,Poland,Undergraduate,Facebook,Networking,6.2,203,1.1,1.4,6.3,Very High,4.6
4141,20,Female,Australia,Undergraduate,Facebook,Networking,4.4,162,4.2,2.1,7.3,High,7.3
4142,20,Male,Sri Lanka,Undergraduate,Facebook,Networking,5.8,185,2.7,1.5,5.8,High,6.2
4143,23,Female,Switzerland,Graduate,Instagram,Entertainment,3.8,157,2.4,2.4,7.6,Medium,7.0
4144,21,Male,Turkey,Undergraduate,Instagram,Entertainment,5.3,168,2.8,2.0,7.1,Very High,6.2
4145,21,Female,Canada,Undergraduate,Twitter,News,7.1,219,1.2,0.7,5.3,Very High,4.3
4146,19,Male,Other,Undergraduate,Instagram,Entertainment,3.4,128,4.1,2.3,8.3,Medium,7.3
4147,21,Female,Pakistan,Undergraduate,Instagram,Entertainment,4.5,144,3.6,2.3,7.5,High,4.9
4148,20,Female,France,Undergraduate,Instagram,Entertainment,3.1,124,5.8,2.8,8.8,Low,6.9
4149,21,Male,Other,Undergraduate,Snapchat,Entertainment,5.2,179,1.9,3.1,6.3,High,6.0
4150,22,Female,India,Undergraduate,YouTube,Education,3.2,120,5.3,2.1,8.7,Medium,7.3
4151,20,Female,South Korea,Undergraduate,KakaoTalk,Entertainment,5.1,169,2.0,1.6,6.9,High,6.0
4152,22,Male,Germany,Undergraduate,Instagram,Entertainment,4.0,125,4.2,1.9,7.6,Medium,7.8
4153,18,Male,Other,High School,LinkedIn,Education,7.3,242,1.1,0.0,5.2,Very High,4.2
4154,18,Male,Other,High School,Snapchat,Entertainment,2.6,102,7.5,3.3,7.4,Medium,8.3
4155,19,Female,Spain,Undergraduate,Instagram,Entertainment,3.6,143,4.1,2.8,8.3,Medium,5.8
4156,23,Female,India,Graduate,YouTube,Education,8.1,215,1.0,0.9,4.6,Very High,4.8
4157,19,Female,Ireland,Undergraduate,Instagram,Entertainment,3.6,120,4.4,1.7,8.2,Low,6.8
4158,22,Male,Turkey,Undergraduate,TikTok,Entertainment,4.3,134,3.4,2.1,8.4,Medium,6.0
4159,20,Male,Other,Undergraduate,LinkedIn,Education,5.5,206,1.4,1.8,5.3,High,5.7
4160,22,Female,Other,Undergraduate,Facebook,Networking,3.0,97,5.4,2.7,6.9,Low,7.3
4161,22,Male,Other,Undergraduate,Instagram,Entertainment,5.5,199,2.4,1.7,5.7,High,4.9
4162,19,Female,Other,Undergraduate,LinkedIn,Education,5.8,202,0.8,2.0,5.9,High,4.4
4163,19,Female,Canada,Undergraduate,Instagram,Entertainment,5.3,191,1.8,0.6,6.4,High,5.7
4164,23,Male,Other,Graduate,TikTok,Entertainment,6.7,211,2.0,0.7,5.8,Very High,4.9
4165,21,Male,Italy,Undergraduate,TikTok,Entertainment,5.1,187,1.7,0.8,7.0,Very High,4.8
4166,19,Male,Other,Undergraduate,YouTube,Education,7.0,239,1.0,0.9,5.5,Very High,5.8
4167,20,Female,Other,Undergraduate,TikTok,Entertainment,5.0,172,1.7,1.5,7.2,Medium,6.8
4168,19,Female,Ireland,Undergraduate,TikTok,Entertainment,5.4,184,3.3,0.9,6.7,High,6.2
4169,21,Female,Germany,Undergraduate,LinkedIn,Education,6.2,178,1.0,1.6,4.6,High,6.2
4170,19,Female,Other,Undergraduate,Twitter,News,2.2,93,5.6,3.2,7.4,Low,9.0
4171,22,Female,Other,Undergraduate,YouTube,Education,6.2,192,1.8,1.4,5.9,Very High,4.9
4172,20,Male,Other,Undergraduate,YouTube,Education,6.6,202,1.0,2.2,6.1,Very High,4.8
4173,19,Female,Other,Undergraduate,Snapchat,Entertainment,7.9,254,1.8,1.7,6.0,Very High,5.5
4174,19,Male,Nepal,Undergraduate,TikTok,Entertainment,4.2,162,4.3,1.3,7.8,Medium,7.4
4175,21,Female,Other,Undergraduate,Facebook,Networking,3.5,135,3.9,1.8,8.1,Low,8.0
4176,19,Female,Japan,Undergraduate,LINE,Education,3.6,143,5.2,2.4,8.0,Medium,7.8
4177,22,Male,Other,Undergraduate,Instagram,Entertainment,5.5,204,1.3,2.2,5.8,Very High,5.4
4178,22,Male,India,Undergraduate,WhatsApp,Entertainment,6.1,198,2.5,1.7,5.9,High,4.7
4179,18,Male,Other,High School,Snapchat,Entertainment,7.1,220,0.8,1.6,5.4,Very High,5.3
4180,22,Male,Denmark,Undergraduate,Facebook,Networking,2.9,121,5.1,1.5,8.9,Low,7.7
4181,21,Male,Canada,Undergraduate,Instagram,Entertainment,2.5,87,3.6,3.2,7.1,Low,8.4
4182,20,Female,India,Undergraduate,Snapchat,Entertainment,6.6,207,0.8,1.1,5.5,Very High,4.0
4183,23,Female,Other,Graduate,Twitter,News,2.8,113,4.6,2.2,8.5,Low,8.7
4184,22,Male,Other,Undergraduate,Snapchat,Entertainment,6.4,186,2.2,2.3,5.6,Very High,4.2
4185,20,Male,Other,Undergraduate,LinkedIn,Education,2.5,92,7.4,2.5,7.6,Medium,8.2
4186,19,Female,Nepal,Undergraduate,TikTok,Entertainment,6.1,206,1.3,1.4,5.3,High,6.1
4187,21,Female,India,Undergraduate,YouTube,Education,3.0,94,5.9,3.8,7.3,Low,7.1
4188,23,Male,India,Graduate,TikTok,Entertainment,1.7,103,6.2,2.4,8.3,Low,7.2
4189,18,Male,Other,High School,Twitter,News,6.5,220,1.0,1.1,5.8,Very High,3.9
4190,23,Female,USA,Graduate,Instagram,Entertainment,3.9,148,4.8,1.0,7.6,Medium,7.1
4191,23,Female,Other,Graduate,Instagram,Entertainment,7.6,233,1.2,1.4,5.7,Very High,5.2
4192,22,Female,Germany,Undergraduate,Facebook,Networking,7.2,233,0.8,1.1,5.7,Very High,5.2
4193,21,Female,Australia,Undergraduate,YouTube,Education,7.3,239,2.1,1.0,4.9,Very High,4.9
4194,20,Male,UK,Undergraduate,Facebook,Networking,6.5,219,0.6,1.8,5.6,High,5.1
4195,21,Male,Canada,Undergraduate,Instagram,Entertainment,4.9,147,3.0,2.6,7.6,Medium,6.0
4196,19,Male,Other,Undergraduate,YouTube,Education,5.8,200,2.3,1.1,5.4,Very High,4.2
4197,23,Female,Other,Graduate,Instagram,Entertainment,7.1,206,1.2,1.1,5.9,Very High,5.4
4198,19,Female,Ireland,Undergraduate,Instagram,Entertainment,3.0,144,4.5,2.2,8.9,Medium,6.9
4199,22,Female,UK,Undergraduate,Snapchat,Entertainment,4.3,135,4.9,1.6,6.2,Medium,5.9
4200,22,Female,Other,Undergraduate,Facebook,Networking,7.7,230,0.9,1.1,5.8,Very High,5.4
4201,23,Female,Iraq,Graduate,LinkedIn,Education,2.2,100,5.1,2.0,7.4,Medium,7.9
4202,20,Female,Portugal,Undergraduate,TikTok,Entertainment,5.7,173,1.0,1.2,5.2,High,5.2
4203,21,Female,India,Undergraduate,LinkedIn,Education,3.8,140,4.5,2.0,7.6,Medium,7.4
4204,23,Male,India,Graduate,Twitter,News,4.3,159,3.4,1.3,7.1,Medium,6.6
4205,21,Male,Other,Undergraduate,YouTube,Education,8.2,251,1.7,1.0,5.2,Very High,4.8
4206,22,Male,Mexico,Undergraduate,WhatsApp,Networking,7.2,219,1.5,1.9,5.2,Very High,5.9
4207,21,Female,Denmark,Undergraduate,Twitter,News,4.9,177,2.7,2.4,7.4,Medium,6.9
4208,19,Male,Other,Undergraduate,TikTok,Entertainment,7.5,216,1.3,0.7,4.4,Very High,4.2
4209,24,Female,Other,Graduate,Instagram,Entertainment,7.6,237,1.5,0.6,4.6,Very High,5.0
4210,20,Female,Ireland,Undergraduate,TikTok,Entertainment,4.1,140,4.7,2.7,8.1,Medium,7.2
4211,19,Female,Australia,Undergraduate,TikTok,Entertainment,6.2,191,0.7,1.9,5.5,Very High,4.3
4212,20,Female,UAE,Undergraduate,Instagram,Entertainment,6.7,221,0.9,1.1,6.3,Very High,4.8
4213,20,Female,Singapore,Undergraduate,TikTok,Entertainment,5.5,196,1.0,1.4,6.6,High,5.8
